Date,Year,Month,Day_Number,Day_Name,Close,Open,High,Low
9/30/15,2015,9,30,Wednesday,4181.06,4137.18,4181.06,4125.2
9/29/15,2015,9,29,Tuesday,4083.37,4110.26,4155.31,4053.12
9/28/15,2015,9,28,Monday,4103.47,4206.68,4207.03,4092.29
9/25/15,2015,9,25,Friday,4224.74,4305.39,4308.66,4198.96
9/24/15,2015,9,24,Thursday,4261.1,4239.85,4275.64,4198.11
9/23/15,2015,9,23,Wednesday,4273.53,4280.01,4294.73,4255.06
9/22/15,2015,9,22,Tuesday,4274.1,4273.3,4286.6,4233.9
9/21/15,2015,9,21,Monday,4336.13,4343.77,4372.42,4299.94
9/18/15,2015,9,18,Friday,4323.86,4325.29,4374.92,4317.09
9/17/15,2015,9,17,Thursday,4384.96,4378.99,4450.66,4368.8
9/16/15,2015,9,16,Wednesday,4383.67,4357.36,4388.32,4346.47
9/15/15,2015,9,15,Tuesday,4360.28,4322.41,4373.19,4303.89
9/14/15,2015,9,14,Monday,4308.76,4334.86,4334.94,4293.77
9/11/15,2015,9,11,Friday,4323.23,4273.62,4323.23,4268.1
9/10/15,2015,9,10,Thursday,4296.3,4248.48,4326.77,4243.69
9/9/15,2015,9,9,Wednesday,4253.45,4346.36,4352.96,4242.47
9/8/15,2015,9,8,Tuesday,4303.53,4267.4,4306.5,4247.14
9/4/15,2015,9,4,Friday,4184.72,4175.62,4210.81,4160.43
9/3/15,2015,9,3,Thursday,4234.65,4267.34,4300.3,4222.38
9/2/15,2015,9,2,Wednesday,4256.23,4207.68,4256.23,4166.08
9/1/15,2015,9,1,Tuesday,4142.63,4177.94,4229.31,4121.83
8/31/15,2015,8,31,Monday,4274.58,4299.88,4324.74,4262.09
8/28/15,2015,8,28,Friday,4329.12,4307.05,4340.7,4295.56
8/27/15,2015,8,27,Thursday,4324.82,4281.63,4328.99,4231.14
8/26/15,2015,8,26,Wednesday,4219.6,4141.24,4227.86,4052.54
8/25/15,2015,8,25,Tuesday,4016.32,4187.28,4207.38,4015.91
8/24/15,2015,8,24,Monday,4038.6,3847.12,4199.79,3787.23
8/21/15,2015,8,21,Friday,4197.27,4313.19,4361.32,4197.27
8/20/15,2015,8,20,Thursday,4385.13,4467.79,4484.36,4385.13
8/19/15,2015,8,19,Wednesday,4510.9,4525.32,4550.67,4486.11
8/18/15,2015,8,18,Tuesday,4542.07,4556.23,4562.15,4536.05
8/17/15,2015,8,17,Monday,4566.37,4516.88,4568.59,4507.98
8/14/15,2015,8,14,Friday,4530.74,4512.88,4536.2,4503.83
8/13/15,2015,8,13,Thursday,4519.32,4536.96,4556.14,4514.45
8/12/15,2015,8,12,Wednesday,4528.19,4475.91,4539.18,4436.54
8/11/15,2015,8,11,Tuesday,4513.99,4548.75,4567.69,4491.06
8/10/15,2015,8,10,Monday,4573.11,4558.68,4583.63,4554.63
8/7/15,2015,8,7,Friday,4520.08,4519.36,4532.46,4485.5
8/6/15,2015,8,6,Thursday,4528.51,4608.69,4612.62,4508.3
8/5/15,2015,8,5,Wednesday,4602.24,4592.81,4634.7,4590.19
8/4/15,2015,8,4,Tuesday,4567.47,4573.25,4584.45,4551.9
8/3/15,2015,8,3,Monday,4580.46,4595.26,4607.52,4549.6
7/31/15,2015,7,31,Friday,4588.91,4616.48,4616.48,4584.22
7/30/15,2015,7,30,Thursday,4598.59,4570.77,4606.65,4540.98
7/29/15,2015,7,29,Wednesday,4581.6,4570.5,4586.78,4552.76
7/28/15,2015,7,28,Tuesday,4560.23,4539.47,4568.79,4506.19
7/27/15,2015,7,27,Monday,4519.09,4530.37,4551.99,4511.92
7/24/15,2015,7,24,Friday,4557.37,4630.95,4632.06,4552.4
7/23/15,2015,7,23,Thursday,4602.83,4627.56,4641.58,4592.49
7/22/15,2015,7,22,Wednesday,4623.24,4604.97,4643.83,4604.53
7/21/15,2015,7,21,Tuesday,4674.41,4679.54,4686.36,4661.76
7/20/15,2015,7,20,Monday,4679.68,4670.23,4694.13,4657.98
7/17/15,2015,7,17,Friday,4661.6,4635.48,4661.6,4624.68
7/16/15,2015,7,16,Thursday,4594.9,4567.06,4595.02,4558.32
7/15/15,2015,7,15,Wednesday,4528.36,4531.32,4547.18,4517.4
7/14/15,2015,7,14,Tuesday,4523.47,4503.2,4537.21,4500.66
7/13/15,2015,7,13,Monday,4494.47,4457.76,4498.74,4456.54
7/10/15,2015,7,10,Friday,4420.15,4405.99,4434.11,4394.01
7/9/15,2015,7,9,Thursday,4352.03,4410.27,4414.43,4351.51
7/8/15,2015,7,8,Wednesday,4351.58,4392.51,4403.13,4346.42
7/7/15,2015,7,7,Tuesday,4429.06,4422.75,4434.91,4344.15
7/6/15,2015,7,6,Monday,4418.66,4394.44,4444.41,4394.44
7/2/15,2015,7,2,Thursday,4433.39,4440.17,4445.83,4417.48
7/1/15,2015,7,1,Wednesday,4429.23,4433.79,4445.9,4409.42
6/30/15,2015,6,30,Tuesday,4396.76,4414.86,4420.5,4381.94
6/29/15,2015,6,29,Monday,4379.86,4433.11,4460.08,4377.23
6/26/15,2015,6,26,Friday,4484.28,4514.37,4523.97,4469.23
6/25/15,2015,6,25,Thursday,4514.01,4540.4,4546.15,4508.66
6/24/15,2015,6,24,Wednesday,4524.6,4542.07,4561.64,4523.9
6/23/15,2015,6,23,Tuesday,4548.74,4549.52,4551.77,4529.99
6/22/15,2015,6,22,Monday,4544.04,4541.85,4557.98,4534.76
6/19/15,2015,6,19,Friday,4513.42,4538.71,4539.49,4511.21
6/18/15,2015,6,18,Thursday,4531.85,4483.61,4540.69,4483.61
6/17/15,2015,6,17,Wednesday,4468.98,4465.17,4482.27,4441.34
6/16/15,2015,6,16,Tuesday,4455.9,4428.3,4463.2,4426.19
6/15/15,2015,6,15,Monday,4432.92,4416.14,4437.97,4396.13
6/12/15,2015,6,12,Friday,4453.79,4467.38,4476.21,4449.21
6/11/15,2015,6,11,Thursday,4488.47,4498.49,4511.32,4483.84
6/10/15,2015,6,10,Wednesday,4485.46,4440.54,4497.51,4435.29
6/9/15,2015,6,9,Tuesday,4427.61,4421.02,4441.62,4392.45
6/8/15,2015,6,8,Monday,4431.51,4476.69,4477.83,4423.8
6/5/15,2015,6,5,Friday,4477.19,4483.43,4493.43,4452.32
6/4/15,2015,6,4,Thursday,4487.03,4501.73,4526.21,4475.05
6/3/15,2015,6,3,Wednesday,4519.86,4531.04,4539.36,4512.44
6/2/15,2015,6,2,Tuesday,4508.89,4503.76,4531.08,4486.19
6/1/15,2015,6,1,Monday,4521.85,4530.03,4535.43,4488.17
5/29/15,2015,5,29,Friday,4508.25,4532.15,4539.57,4499.65
5/28/15,2015,5,28,Thursday,4535.66,4537.48,4548.24,4523.55
5/27/15,2015,5,27,Wednesday,4546.06,4488.05,4551.53,4479.74
5/26/15,2015,5,26,Tuesday,4472.96,4516.63,4521.85,4456.76
5/22/15,2015,5,22,Friday,4527.16,4522.86,4542.46,4522.61
5/21/15,2015,5,21,Thursday,4529.47,4499.42,4537.28,4495.39
5/20/15,2015,5,20,Wednesday,4505.3,4505.59,4533.92,4484.52
5/19/15,2015,5,19,Tuesday,4503.72,4514.66,4521.85,4498.53
5/18/15,2015,5,18,Monday,4512.95,4487.14,4521.01,4483.76
5/15/15,2015,5,15,Friday,4494.29,4505.39,4509.13,4482.55
5/14/15,2015,5,14,Thursday,4495.04,4461.07,4496.25,4448.38
5/13/15,2015,5,13,Wednesday,4426.56,4436.08,4460.54,4421.75
5/12/15,2015,5,12,Tuesday,4420.65,4412.82,4441.4,4380.52
5/11/15,2015,5,11,Monday,4438.64,4457.62,4468.75,4437.53
5/8/15,2015,5,8,Friday,4458.65,4445,4466.17,4441.73
5/7/15,2015,5,7,Thursday,4401.55,4377.81,4413.73,4373.29
5/6/15,2015,5,6,Wednesday,4379.75,4420.3,4429.96,4349.93
5/5/15,2015,5,5,Tuesday,4409.39,4464.21,4472.23,4407.27
5/4/15,2015,5,4,Monday,4482.61,4491.19,4510.47,4480.85
5/1/15,2015,5,1,Friday,4479.06,4437.7,4479.06,4435.24
4/30/15,2015,4,30,Thursday,4414.25,4459.23,4480.36,4395.1
4/29/15,2015,4,29,Wednesday,4488.15,4490.57,4517.01,4463.98
4/28/15,2015,4,28,Tuesday,4515.27,4529.41,4537.14,4479.01
4/27/15,2015,4,27,Monday,4525.04,4548.51,4562.33,4516.33
4/24/15,2015,4,24,Friday,4536.78,4529.73,4543.64,4517.88
4/23/15,2015,4,23,Thursday,4477.07,4445.17,4496.08,4444.29
4/22/15,2015,4,22,Wednesday,4460.81,4448.58,4466.84,4419.35
4/21/15,2015,4,21,Tuesday,4435.98,4444.5,4448.68,4430.98
4/20/15,2015,4,20,Monday,4417.4,4373.65,4423.88,4373.09
4/17/15,2015,4,17,Friday,4351.8,4379.63,4390.31,4333.11
4/16/15,2015,4,16,Thursday,4418.83,4412.15,4427.22,4408.96
4/15/15,2015,4,15,Wednesday,4424.53,4409.74,4435.28,4406.04
4/14/15,2015,4,14,Tuesday,4397.64,4409.29,4418.87,4375.11
4/13/15,2015,4,13,Monday,4409.21,4428.13,4448.2,4407.07
4/10/15,2015,4,10,Friday,4422.02,4402.02,4422.63,4394.38
4/9/15,2015,4,9,Thursday,4403.95,4375.78,4405.65,4361.23
4/8/15,2015,4,8,Wednesday,4375.96,4345.22,4382.82,4345.09
4/7/15,2015,4,7,Tuesday,4344.08,4349.3,4379.41,4343.74
4/6/15,2015,4,6,Monday,4350.98,4286.16,4361.56,4283.91
4/2/15,2015,4,2,Thursday,4316.01,4316.24,4327.79,4302.49
4/1/15,2015,4,1,Wednesday,4311.26,4328.17,4334.56,4284.06
3/31/15,2015,3,31,Tuesday,4333.69,4364.14,4377.36,4333.69
3/30/15,2015,3,30,Monday,4382.82,4359.78,4384.18,4359.78
3/27/15,2015,3,27,Friday,4332.86,4314.6,4342.93,4309.52
3/26/15,2015,3,26,Thursday,4315.26,4288.16,4340.16,4280.95
3/25/15,2015,3,25,Wednesday,4329.29,4437.37,4442.54,4329.29
3/24/15,2015,3,24,Tuesday,4430.99,4444.39,4467.79,4430.97
3/23/15,2015,3,23,Monday,4445.54,4454.15,4466.34,4445.52
3/20/15,2015,3,20,Friday,4458.54,4468.29,4478.68,4456.41
3/19/15,2015,3,19,Thursday,4426.82,4424.79,4440.01,4419.84
3/18/15,2015,3,18,Wednesday,4422.5,4366.8,4440.49,4344.49
3/17/15,2015,3,17,Tuesday,4375.63,4355.83,4384.98,4349.69
3/16/15,2015,3,16,Monday,4370.47,4338.29,4371.46,4327.27
3/13/15,2015,3,13,Friday,4314.9,4328.09,4347.87,4289.3
3/12/15,2015,3,12,Thursday,4336.23,4302.73,4339.2,4300.87
3/11/15,2015,3,11,Wednesday,4305.38,4336.05,4342.87,4304.28
3/10/15,2015,3,10,Tuesday,4329.08,4376.03,4381.62,4329.08
3/9/15,2015,3,9,Monday,4412.99,4406.87,4424.22,4391.62
3/6/15,2015,3,6,Friday,4399.23,4442.19,4453.93,4389.82
3/5/15,2015,3,5,Thursday,4452.06,4454.89,4464.48,4433.94
3/4/15,2015,3,4,Wednesday,4445.36,4442.41,4452.37,4421
3/3/15,2015,3,3,Tuesday,4458.78,4466.53,4473.64,4433.51
3/2/15,2015,3,2,Monday,4483.05,4452.8,4483.97,4450.86
2/27/15,2015,2,27,Friday,4440.67,4459.86,4464.31,4435.66
2/26/15,2015,2,26,Thursday,4462.27,4443.55,4463.81,4430.79
2/25/15,2015,2,25,Wednesday,4440.59,4441.08,4461.11,4429.9
2/24/15,2015,2,24,Tuesday,4451.03,4442.13,4455.52,4428.82
2/23/15,2015,2,23,Monday,4449.49,4441.26,4449.49,4430.86
2/20/15,2015,2,20,Friday,4443.05,4406.75,4444.62,4397.62
2/19/15,2015,2,19,Thursday,4411.86,4388.92,4415.79,4388.44
2/18/15,2015,2,18,Wednesday,4390.91,4378.73,4393.19,4374.23
2/17/15,2015,2,17,Tuesday,4385.34,4379.32,4387.32,4370.63
2/13/15,2015,2,13,Friday,4384.03,4359.78,4384.03,4351.02
2/12/15,2015,2,12,Thursday,4347.97,4321.41,4347.97,4317.98
2/11/15,2015,2,11,Wednesday,4297.28,4284.76,4305.35,4277.65
2/10/15,2015,2,10,Tuesday,4281.15,4240.04,4286.43,4232.99
2/9/15,2015,2,9,Monday,4216.09,4209.81,4235.24,4206.76
2/6/15,2015,2,6,Friday,4228.68,4259.98,4271.28,4214.89
2/5/15,2015,2,5,Thursday,4256.18,4229.62,4258,4220.17
2/4/15,2015,2,4,Wednesday,4221.2,4202.43,4248.84,4198.74
2/3/15,2015,2,3,Tuesday,4229.15,4201.94,4229.15,4174.23
2/2/15,2015,2,2,Monday,4188.59,4162.2,4189.09,4094.73
1/30/15,2015,1,30,Friday,4148.43,4178.62,4210.85,4144.03
1/29/15,2015,1,29,Thursday,4181.35,4134.52,4189.54,4103.71
1/28/15,2015,1,28,Wednesday,4140.38,4233.74,4235.15,4140.38
1/27/15,2015,1,27,Tuesday,4165.5,4200.88,4209.41,4151.15
1/26/15,2015,1,26,Monday,4275.72,4271.1,4282.48,4254.47
1/23/15,2015,1,23,Friday,4278.14,4268.53,4292.88,4258.48
1/22/15,2015,1,22,Thursday,4270.36,4215,4274.15,4173.54
1/21/15,2015,1,21,Wednesday,4192.09,4158.13,4211.28,4145.82
1/20/15,2015,1,20,Tuesday,4171.21,4164.43,4181.34,4117.15
1/16/15,2015,1,16,Friday,4142.14,4087.88,4143.53,4078.85
1/15/15,2015,1,15,Thursday,4089.65,4162.11,4169.44,4085.7
1/14/15,2015,1,14,Wednesday,4145.84,4122.08,4165,4108.31
1/13/15,2015,1,13,Tuesday,4166.2,4212.99,4252.7,4134.94
1/12/15,2015,1,12,Monday,4169.97,4221.52,4223.88,4158.11
1/9/15,2015,1,9,Friday,4213.28,4250.98,4253.97,4188.61
1/8/15,2015,1,8,Thursday,4240.55,4195.49,4247.93,4192.63
1/7/15,2015,1,7,Wednesday,4160,4139.85,4169.97,4126.39
1/6/15,2015,1,6,Tuesday,4110.83,4174.78,4176.26,4090.33
1/5/15,2015,1,5,Monday,4160.96,4206.55,4210.96,4151.85
1/2/15,2015,1,2,Friday,4230.24,4258.6,4276.71,4206.46
12/31/14,2014,12,31,Wednesday,4236.28,4294.88,4307.01,4233.71
12/30/14,2014,12,30,Tuesday,4282.35,4301.14,4309.13,4277.75
12/29/14,2014,12,29,Monday,4312.64,4309.7,4321.2,4306.67
12/26/14,2014,12,26,Friday,4314.09,4295.72,4322.45,4294.8
12/24/14,2014,12,24,Wednesday,4283.1,4283.19,4298.87,4281.8
12/23/14,2014,12,23,Tuesday,4279.3,4308.95,4309.03,4274.51
12/22/14,2014,12,22,Monday,4293.67,4271.87,4295.27,4270.54
12/19/14,2014,12,19,Friday,4281.78,4272.75,4300.4,4258.33
12/18/14,2014,12,18,Thursday,4267.77,4230.36,4267.77,4213.21
12/17/14,2014,12,17,Wednesday,4165.1,4095.75,4175.97,4089.09
12/16/14,2014,12,16,Tuesday,4089.6,4122.23,4190.42,4089.19
12/15/14,2014,12,15,Monday,4157.41,4224.17,4236.06,4145.01
12/12/14,2014,12,12,Friday,4199.28,4207.61,4254.43,4199.28
12/11/14,2014,12,11,Thursday,4246.48,4241.69,4296.81,4238.29
12/10/14,2014,12,10,Wednesday,4224.87,4284.5,4297,4218.86
12/9/14,2014,12,9,Tuesday,4294.67,4228.2,4297.73,4216.86
12/8/14,2014,12,8,Monday,4278.34,4301.27,4320.08,4259.01
12/5/14,2014,12,5,Friday,4311.57,4318.28,4324.42,4302.04
12/4/14,2014,12,4,Thursday,4311.93,4309.48,4327.55,4293.94
12/3/14,2014,12,3,Wednesday,4312.93,4312.17,4319.02,4287.04
12/2/14,2014,12,2,Tuesday,4305.96,4291.33,4312.92,4283.89
12/1/14,2014,12,1,Monday,4287.81,4323.95,4332.55,4274.68
11/28/14,2014,11,28,Friday,4337.78,4330.96,4347.09,4326.2
11/26/14,2014,11,26,Wednesday,4317.99,4291.87,4319.41,4289.51
11/25/14,2014,11,25,Tuesday,4288.23,4290.68,4302.44,4279.9
11/24/14,2014,11,24,Monday,4284.32,4262.09,4285,4258.41
11/21/14,2014,11,21,Friday,4251.32,4284.41,4285.27,4237.38
11/20/14,2014,11,20,Thursday,4242.09,4204.54,4245.17,4202.36
11/19/14,2014,11,19,Wednesday,4222.66,4233.7,4235.84,4204.16
11/18/14,2014,11,18,Tuesday,4242.19,4215.18,4248.19,4214.32
11/17/14,2014,11,17,Monday,4213.79,4215.29,4225.48,4194.18
11/14/14,2014,11,14,Friday,4224.99,4214.97,4225.18,4198.59
11/13/14,2014,11,13,Thursday,4213.49,4202.77,4228.68,4194.33
11/12/14,2014,11,12,Wednesday,4195.4,4174.47,4199.19,4173.02
11/11/14,2014,11,11,Tuesday,4187.16,4173.61,4187.31,4165.25
11/10/14,2014,11,10,Monday,4175.95,4162.59,4179.98,4151.48
11/7/14,2014,11,7,Friday,4160.5,4170.46,4171.13,4139.46
11/6/14,2014,11,6,Thursday,4164.08,4147.31,4165.77,4133.98
11/5/14,2014,11,5,Wednesday,4153.27,4179.23,4179.93,4140.21
11/4/14,2014,11,4,Tuesday,4156.23,4154.88,4165.05,4126.72
11/3/14,2014,11,3,Monday,4169.28,4160.61,4179.36,4156.78
10/31/14,2014,10,31,Friday,4158.21,4168.5,4170.87,4143.2
10/30/14,2014,10,30,Thursday,4100.64,4074.26,4109.06,4064.45
10/29/14,2014,10,29,Wednesday,4090.55,4091.62,4104.07,4062.49
10/28/14,2014,10,28,Tuesday,4106.63,4063.06,4107.19,4062.21
10/27/14,2014,10,27,Monday,4046.02,4031.88,4052.5,4019.23
10/24/14,2014,10,24,Friday,4042.02,4019.84,4045.19,4003.43
10/23/14,2014,10,23,Thursday,4012.27,3989.86,4032.22,3984.15
10/22/14,2014,10,22,Wednesday,3949.59,3980.49,3988.4,3947.98
10/21/14,2014,10,21,Tuesday,3971.39,3916.65,3971.4,3908.83
10/20/14,2014,10,20,Monday,3870.08,3813.6,3872.36,3804.97
10/17/14,2014,10,17,Friday,3815.47,3815.72,3848.98,3791.16
10/16/14,2014,10,16,Thursday,3765.28,3706.7,3795.08,3704.82
10/15/14,2014,10,15,Wednesday,3785.97,3738.72,3801.42,3700.22
10/14/14,2014,10,14,Tuesday,3810.45,3837.22,3860.04,3801.16
10/13/14,2014,10,13,Monday,3808,3866.89,3893.66,3807.89
10/10/14,2014,10,10,Friday,3870.85,3946.32,3969.48,3870.85
10/9/14,2014,10,9,Thursday,3969.32,4031.62,4040.54,3965.37
10/8/14,2014,10,8,Wednesday,4041.12,3960.79,4048.79,3938.16
10/7/14,2014,10,7,Tuesday,3958.59,3999.25,4007.94,3958.44
10/6/14,2014,10,6,Monday,4016.27,4041.4,4046.71,4004.21
10/3/14,2014,10,3,Friday,4027.31,4004.75,4040.56,3995.81
10/2/14,2014,10,2,Thursday,3985.87,3984.8,3996.75,3934.94
10/1/14,2014,10,1,Wednesday,3984.74,4043.33,4043.44,3972.9
9/30/14,2014,9,30,Tuesday,4049.44,4054.86,4070.44,4031.7
9/29/14,2014,9,29,Monday,4047.18,4009.66,4056.43,4008.58
9/26/14,2014,9,26,Friday,4053.72,4016.97,4057.47,4015.02
9/25/14,2014,9,25,Thursday,4007.82,4079.37,4087.19,4007.63
9/24/14,2014,9,24,Wednesday,4094.31,4055.42,4096.27,4041.72
9/23/14,2014,9,23,Tuesday,4051.57,4045.67,4069.21,4043.26
9/22/14,2014,9,22,Monday,4061.23,4091.87,4092.14,4044.99
9/19/14,2014,9,19,Friday,4100.09,4113.02,4118.91,4084.45
9/18/14,2014,9,18,Thursday,4103.08,4084.51,4103.42,4080.82
9/17/14,2014,9,17,Wednesday,4073.57,4066.75,4090.95,4048.58
9/16/14,2014,9,16,Tuesday,4067.27,4012.53,4073.14,4009.98
9/15/14,2014,9,15,Monday,4029.89,4070.2,4070.82,4018.3
9/12/14,2014,9,12,Friday,4069.23,4087.16,4089.62,4057.53
9/11/14,2014,9,11,Thursday,4092.65,4077.69,4092.79,4060.92
9/10/14,2014,9,10,Wednesday,4094.97,4063.85,4095.91,4054.61
9/9/14,2014,9,9,Tuesday,4061.88,4094.02,4110.86,4053.11
9/8/14,2014,9,8,Monday,4095.46,4086.52,4105.5,4076.63
9/5/14,2014,9,5,Friday,4089.92,4067.37,4089.98,4051.75
9/4/14,2014,9,4,Thursday,4066.13,4078.82,4100.78,4056.53
9/3/14,2014,9,3,Wednesday,4070.96,4103.97,4104.43,4063.49
9/2/14,2014,9,2,Tuesday,4095.81,4093.12,4095.87,4078.19
8/29/14,2014,8,29,Friday,4082.56,4081.02,4082.97,4062.18
8/28/14,2014,8,28,Thursday,4066.27,4059.37,4072.29,4054.61
8/27/14,2014,8,27,Wednesday,4073.18,4073.4,4078.19,4064.06
8/26/14,2014,8,26,Tuesday,4071.67,4073.04,4076.54,4062.73
8/25/14,2014,8,25,Monday,4067.48,4073.47,4079.52,4058.6
8/22/14,2014,8,22,Friday,4052.75,4052.14,4060.9,4040.22
8/21/14,2014,8,21,Thursday,4047.03,4041,4048.95,4035.75
8/20/14,2014,8,20,Wednesday,4040.7,4032.91,4046.97,4032.2
8/19/14,2014,8,19,Tuesday,4040.13,4025.51,4041.5,4024.17
8/18/14,2014,8,18,Monday,4020.5,4007.19,4022.48,4003.46
8/15/14,2014,8,15,Friday,3987.51,3993,3997.08,3951.25
8/14/14,2014,8,14,Thursday,3969.11,3953.27,3969.24,3949.08
8/13/14,2014,8,13,Wednesday,3949.2,3924.47,3949.69,3921.44
8/12/14,2014,8,12,Tuesday,3905.22,3904.45,3916.73,3887.58
8/11/14,2014,8,11,Monday,3910.46,3899.98,3921.19,3899.37
8/8/14,2014,8,8,Friday,3888.09,3864.09,3890.63,3848.49
8/7/14,2014,8,7,Thursday,3857.94,3889.69,3895.74,3845.2
8/6/14,2014,8,6,Wednesday,3874.27,3851.44,3896.65,3849.45
8/5/14,2014,8,5,Tuesday,3874.94,3891.13,3901.17,3858.65
8/4/14,2014,8,4,Monday,3908.77,3890.63,3922.25,3875.1
8/1/14,2014,8,1,Friday,3879.67,3886.1,3908.21,3855.35
7/31/14,2014,7,31,Thursday,3892.5,3938.31,3948.9,3889.1
7/30/14,2014,7,30,Wednesday,3976.07,3982.1,3989,3960.29
7/29/14,2014,7,29,Tuesday,3959.03,3974.05,3983.42,3957.22
7/28/14,2014,7,28,Monday,3967.24,3966.31,3977,3936.72
7/25/14,2014,7,25,Friday,3965.16,3959.35,3970.44,3945.05
7/24/14,2014,7,24,Thursday,3983.19,3994.18,3997.5,3975.66
7/23/14,2014,7,23,Wednesday,3986.19,3974.66,3990.64,3967.96
7/22/14,2014,7,22,Tuesday,3961.62,3950.83,3966.1,3949.09
7/21/14,2014,7,21,Monday,3934.14,3933.11,3941.93,3917.74
7/18/14,2014,7,18,Friday,3939.89,3899.38,3942.15,3894.56
7/17/14,2014,7,17,Thursday,3878.01,3921.87,3933.88,3866.22
7/16/14,2014,7,16,Wednesday,3932.33,3943.6,3947.49,3927
7/15/14,2014,7,15,Tuesday,3914.45,3934.79,3940.55,3887.5
7/14/14,2014,7,14,Monday,3929.46,3923.6,3937.73,3916.52
7/11/14,2014,7,11,Friday,3904.58,3888.76,3905.4,3879.4
7/10/14,2014,7,10,Thursday,3880.04,3837.29,3895.72,3837.16
7/9/14,2014,7,9,Wednesday,3892.91,3873.17,3896.38,3863.2
7/8/14,2014,7,8,Tuesday,3864.07,3903.37,3906.22,3848.18
